Bootstrap,Model,Metric,Value
5,XGBoost,Class1_PPV,0.7755102040816326
5,XGBoost,Class1_NPV,0.9722222222222222
5,LightGBM,Accuracy,0.9213973799126638
5,LightGBM,Kappa,0.8705239351677346
5,LightGBM,Macro_AUC,0.9898586458541242
5,LightGBM,Macro_F1,0.9052325581395348
5,LightGBM,Weighted_F1,0.9213973799126638
5,LightGBM,Macro_Sensitivity,0.9052325581395348
5,LightGBM,Macro_Specificity,0.956348031962119
5,LightGBM,Class0_Sensitivity,0.925
5,LightGBM,Class0_Specificity,0.9174311926605505
5,LightGBM,Class1_Sensitivity,0.7906976744186046
5,LightGBM,Class1_Specificity,0.9516129032258065
5,LightGBM,Class2_Sensitivity,1.0
5,LightGBM,Class2_Specificity,1.0
5,LightGBM,Class1_AUC,0.9811202800700175
5,LightGBM,Class1_F1,0.7906976744186046
5,LightGBM,Class1_PPV,0.7906976744186046
5,LightGBM,Class1_NPV,0.9516129032258065
5,MLP,Accuracy,0.9475982532751092
5,MLP,Kappa,0.9157210329387229
5,MLP,Macro_AUC,0.9862855622162421
5,MLP,Macro_F1,0.9409420289855072
5,MLP,Weighted_F1,0.9491883425099678
5,MLP,Macro_Sensitivity,0.9616925064599483
5,MLP,Macro_Specificity,0.9772286343757193
5,MLP,Class0_Sensitivity,0.9083333333333333
5,MLP,Class0_Specificity,0.9908256880733946
5,MLP,Class1_Sensitivity,0.9767441860465116
5,MLP,Class1_Specificity,0.9408602150537635
5,MLP,Class2_Sensitivity,1.0
5,MLP,Class2_Specificity,1.0
5,MLP,Class1_AUC,0.9726181545386346
5,MLP,Class1_F1,0.875
5,MLP,Class1_PPV,0.7924528301886793
5,MLP,Class1_NPV,0.9943181818181818
6,Softmax_LR,Accuracy,0.9170305676855895
6,Softmax_LR,Kappa,0.8693354154779422
6,Softmax_LR,Macro_AUC,0.9942912907125864
6,Softmax_LR,Macro_F1,0.9110249227896287
6,Softmax_LR,Weighted_F1,0.9209707665397365
6,Softmax_LR,Macro_Sensitivity,0.9472222222222223
6,Softmax_LR,Macro_Specificity,0.9659498207885305
6,Softmax_LR,Class0_Sensitivity,0.8416666666666667
6,Softmax_LR,Class0_Specificity,1.0
6,Softmax_LR,Class1_Sensitivity,1.0
6,Softmax_LR,Class1_Specificity,0.8978494623655914
6,Softmax_LR,Class2_Sensitivity,1.0
6,Softmax_LR,Class2_Specificity,1.0
6,Softmax_LR,Class1_AUC,0.9893723430857714
6,Softmax_LR,Class1_F1,0.819047619047619
6,Softmax_LR,Class1_PPV,0.6935483870967742
6,Softmax_LR,Class1_NPV,1.0
6,SVM,Accuracy,0.9082969432314411
6,SVM,Kappa,0.8551113253592841
6,SVM,Macro_AUC,0.9879828683917536
6,SVM,Macro_F1,0.8998045302978038
6,SVM,Weighted_F1,0.9133641927422647
6,SVM,Macro_Sensitivity,0.9321470519144938
6,SVM,Macro_Specificity,0.9610996021176548
6,SVM,Class0_Sensitivity,0.85
6,SVM,Class0_Specificity,0.9908256880733946
6,SVM,Class1_Sensitivity,0.9767441860465116
6,SVM,Class1_Specificity,0.8924731182795699
6,SVM,Class2_Sensitivity,0.9696969696969697
6,SVM,Class2_Specificity,1.0
6,SVM,Class1_AUC,0.9756189047261815
6,SVM,Class1_F1,0.8
6,SVM,Class1_PPV,0.6774193548387096
6,SVM,Class1_NPV,0.9940119760479041
6,Decision_Tree,Accuracy,0.9082969432314411
6,Decision_Tree,Kappa,0.853549349818802
6,Decision_Tree,Macro_AUC,0.9766614532073384
6,Decision_Tree,Macro_F1,0.8984559248876428
6,Decision_Tree,Weighted_F1,0.9116919925453484
6,Decision_Tree,Macro_Sensitivity,0.9217700258397933
6,Decision_Tree,Macro_Specificity,0.9573016342770707
6,Decision_Tree,Class0_Sensitivity,0.8583333333333333
6,Decision_Tree,Class0_Specificity,0.963302752293578
6,Decision_Tree,Class1_Sensitivity,0.9069767441860465
6,Decision_Tree,Class1_Specificity,0.9086021505376344
6,Decision_Tree,Class2_Sensitivity,1.0
6,Decision_Tree,Class2_Specificity,1.0
6,Decision_Tree,Class1_AUC,0.9565516379094773
6,Decision_Tree,Class1_F1,0.7878787878787878
6,Decision_Tree,Class1_PPV,0.6964285714285714
6,Decision_Tree,Class1_NPV,0.976878612716763
6,Random_Forest,Accuracy,0.9039301310043668
6,Random_Forest,Kappa,0.8483535006923123
6,Random_Forest,Macro_AUC,0.9788471200368899
6,Random_Forest,Macro_F1,0.8964541464541464
6,Random_Forest,Weighted_F1,0.9083491452487086
6,Random_Forest,Macro_Sensitivity,0.9289405684754523
6,Random_Forest,Macro_Specificity,0.9580414981421196
6,Random_Forest,Class0_Sensitivity,0.8333333333333334
6,Random_Forest,Class0_Specificity,0.981651376146789
6,Random_Forest,Class1_Sensitivity,0.9534883720930233
6,Random_Forest,Class1_Specificity,0.8924731182795699
6,Random_Forest,Class2_Sensitivity,1.0
6,Random_Forest,Class2_Specificity,1.0
6,Random_Forest,Class1_AUC,0.9574893723430857
6,Random_Forest,Class1_F1,0.7884615384615384
6,Random_Forest,Class1_PPV,0.6721311475409836
6,Random_Forest,Class1_NPV,0.9880952380952381
6,XGBoost,Accuracy,0.9170305676855895
6,XGBoost,Kappa,0.8681155466642417
6,XGBoost,Macro_AUC,0.9909170335397306
6,XGBoost,Macro_F1,0.9091455812247892
6,XGBoost,Weighted_F1,0.9204260164007668
6,XGBoost,Macro_Sensitivity,0.9372739018087856
6,XGBoost,Macro_Specificity,0.9634178422281412
6,XGBoost,Class0_Sensitivity,0.8583333333333333
6,XGBoost,Class0_Specificity,0.981651376146789
6,XGBoost,Class1_Sensitivity,0.9534883720930233
6,XGBoost,Class1_Specificity,0.9086021505376344
6,XGBoost,Class2_Sensitivity,1.0
6,XGBoost,Class2_Specificity,1.0
6,XGBoost,Class1_AUC,0.9829957489372344
6,XGBoost,Class1_F1,0.8118811881188119
6,XGBoost,Class1_PPV,0.7068965517241379
6,XGBoost,Class1_NPV,0.9883040935672515
6,LightGBM,Accuracy,0.9301310043668122
6,LightGBM,Kappa,0.8876280439182972
6,LightGBM,Macro_AUC,0.9928137424264323
6,LightGBM,Macro_F1,0.9212560386473431
6,LightGBM,Weighted_F1,0.9322511233466236
6,LightGBM,Macro_Sensitivity,0.9406330749354005
6,LightGBM,Macro_Specificity,0.967528197033968
6,LightGBM,Class0_Sensitivity,0.8916666666666667
6,LightGBM,Class0_Specificity,0.9724770642201835
6,LightGBM,Class1_Sensitivity,0.9302325581395349
6,LightGBM,Class1_Specificity,0.9301075268817204
6,LightGBM,Class2_Sensitivity,1.0
6,LightGBM,Class2_Specificity,1.0
6,LightGBM,Class1_AUC,0.9866216554138535
6,LightGBM,Class1_F1,0.8333333333333334
6,LightGBM,Class1_PPV,0.7547169811320755
6,LightGBM,Class1_NPV,0.9829545454545454
6,MLP,Accuracy,0.9170305676855895
6,MLP,Kappa,0.8693354154779422
6,MLP,Macro_AUC,0.9867256951852642
6,MLP,Macro_F1,0.9110249227896287
6,MLP,Weighted_F1,0.9209707665397365
6,MLP,Macro_Sensitivity,0.9472222222222223
6,MLP,Macro_Specificity,0.9659498207885305
6,MLP,Class0_Sensitivity,0.8416666666666667
6,MLP,Class0_Specificity,1.0
6,MLP,Class1_Sensitivity,1.0
6,MLP,Class1_Specificity,0.8978494623655914
6,MLP,Class2_Sensitivity,1.0
6,MLP,Class2_Specificity,1.0
6,MLP,Class1_AUC,0.9728682170542635
6,MLP,Class1_F1,0.819047619047619
6,MLP,Class1_PPV,0.6935483870967742
6,MLP,Class1_NPV,1.0
7,Softmax_LR,Accuracy,0.9213973799126638
7,Softmax_LR,Kappa,0.8747645378866136
7,Softmax_LR,Macro_AUC,0.9841337436805685
7,Softmax_LR,Macro_F1,0.9134513274336283
7,Softmax_LR,Weighted_F1,0.9244649688912935
7,Softmax_LR,Macro_Sensitivity,0.9400516795865633
7,Softmax_LR,Macro_Specificity,0.9652099569234815
7,Softmax_LR,Class0_Sensitivity,0.8666666666666667
7,Softmax_LR,Class0_Specificity,0.981651376146789
7,Softmax_LR,Class1_Sensitivity,0.9534883720930233
7,Softmax_LR,Class1_Specificity,0.9139784946236559
7,Softmax_LR,Class2_Sensitivity,1.0
7,Softmax_LR,Class2_Specificity,1.0
7,Softmax_LR,Class1_AUC,0.9703675918979745
7,Softmax_LR,Class1_F1,0.82
7,Softmax_LR,Class1_PPV,0.7192982456140351
7,Softmax_LR,Class1_NPV,0.9883720930232558
7,SVM,Accuracy,0.8951965065502183
7,SVM,Kappa,0.831916325157502
7,SVM,Macro_AUC,0.9769108561544056
7,SVM,Macro_F1,0.8805978260869565
7,SVM,Weighted_F1,0.9003612113157395
7,SVM,Macro_Sensitivity,0.8993716232088325
7,SVM,Macro_Specificity,0.9506593009108547
7,SVM,Class0_Sensitivity,0.875
7,SVM,Class0_Specificity,0.9541284403669725
7,SVM,Class1_Sensitivity,0.8837209302325582
7,SVM,Class1_Specificity,0.8978494623655914
7,SVM,Class2_Sensitivity,0.9393939393939394
7,SVM,Class2_Specificity,1.0
7,SVM,Class1_AUC,0.9547386846711678
7,SVM,Class1_F1,0.76
7,SVM,Class1_PPV,0.6666666666666666
7,SVM,Class1_NPV,0.9709302325581395
7,Decision_Tree,Accuracy,0.8951965065502183
7,Decision_Tree,Kappa,0.8290194126431061
7,Decision_Tree,Macro_AUC,0.9492260679848862
7,Decision_Tree,Macro_F1,0.8772128060263653
7,Decision_Tree,Weighted_F1,0.8966373078725975
7,Decision_Tree,Macro_Sensitivity,0.8835917312661499
7,Decision_Tree,Macro_Specificity,0.9443293545098813
7,Decision_Tree,Class0_Sensitivity,0.8833333333333333
7,Decision_Tree,Class0_Specificity,0.908256880733945
7,Decision_Tree,Class1_Sensitivity,0.7674418604651163
7,Decision_Tree,Class1_Specificity,0.9247311827956989
7,Decision_Tree,Class2_Sensitivity,1.0
7,Decision_Tree,Class2_Specificity,1.0
7,Decision_Tree,Class1_AUC,0.9054763690922731
7,Decision_Tree,Class1_F1,0.7333333333333333
7,Decision_Tree,Class1_PPV,0.7021276595744681
7,Decision_Tree,Class1_NPV,0.945054945054945
7,Random_Forest,Accuracy,0.8951965065502183
7,Random_Forest,Kappa,0.8306421792185381
7,Random_Forest,Macro_AUC,0.9703338296347788
7,Random_Forest,Macro_F1,0.880410858400587
7,Random_Forest,Weighted_F1,0.897849272892124
7,Random_Forest,Macro_Sensitivity,0.8935400516795866
7,Random_Forest,Macro_Specificity,0.9468613330702706
7,Random_Forest,Class0_Sensitivity,0.8666666666666667
7,Random_Forest,Class0_Specificity,0.926605504587156
7,Random_Forest,Class1_Sensitivity,0.813953488372093
7,Random_Forest,Class1_Specificity,0.9139784946236559
7,Random_Forest,Class2_Sensitivity,1.0
7,Random_Forest,Class2_Specificity,1.0
7,Random_Forest,Class1_AUC,0.9417354338584646
7,Random_Forest,Class1_F1,0.7446808510638298
7,Random_Forest,Class1_PPV,0.6862745098039216
7,Random_Forest,Class1_NPV,0.9550561797752809
7,XGBoost,Accuracy,0.8995633187772926
7,XGBoost,Kappa,0.8373127413127412
7,XGBoost,Macro_AUC,0.9797844529939824
7,XGBoost,Macro_F1,0.8846585752303598
7,XGBoost,Weighted_F1,0.9018344883651429
7,XGBoost,Macro_Sensitivity,0.8963178294573644
7,XGBoost,Macro_Specificity,0.9486534477656111
7,XGBoost,Class0_Sensitivity,0.875
7,XGBoost,Class0_Specificity,0.926605504587156
7,XGBoost,Class1_Sensitivity,0.813953488372093
7,XGBoost,Class1_Specificity,0.9193548387096774
7,XGBoost,Class2_Sensitivity,1.0
7,XGBoost,Class2_Specificity,1.0
7,XGBoost,Class1_AUC,0.9623655913978495
7,XGBoost,Class1_F1,0.7526881720430108
7,XGBoost,Class1_PPV,0.7
7,XGBoost,Class1_NPV,0.9553072625698324
7,LightGBM,Accuracy,0.9039301310043668
7,LightGBM,Kappa,0.8417514763161201
7,LightGBM,Macro_AUC,0.9803889045655909
7,LightGBM,Macro_F1,0.884173126614987
7,LightGBM,Weighted_F1,0.9039301310043668
7,LightGBM,Macro_Sensitivity,0.884173126614987
7,LightGBM,Macro_Specificity,0.9466475946203676
7,LightGBM,Class0_Sensitivity,0.9083333333333333
7,LightGBM,Class0_Specificity,0.8990825688073395
7,LightGBM,Class1_Sensitivity,0.7441860465116279
7,LightGBM,Class1_Specificity,0.9408602150537635
7,LightGBM,Class2_Sensitivity,1.0
7,LightGBM,Class2_Specificity,1.0
7,LightGBM,Class1_AUC,0.9634908727181796
7,LightGBM,Class1_F1,0.7441860465116279
7,LightGBM,Class1_PPV,0.7441860465116279
7,LightGBM,Class1_NPV,0.9408602150537635
7,MLP,Accuracy,0.9213973799126638
7,MLP,Kappa,0.8747645378866136
7,MLP,Macro_AUC,0.973573764236166
7,MLP,Macro_F1,0.9134513274336283
7,MLP,Weighted_F1,0.9244649688912935
7,MLP,Macro_Sensitivity,0.9400516795865633
7,MLP,Macro_Specificity,0.9652099569234815
7,MLP,Class0_Sensitivity,0.8666666666666667
7,MLP,Class0_Specificity,0.981651376146789
7,MLP,Class1_Sensitivity,0.9534883720930233
7,MLP,Class1_Specificity,0.9139784946236559
7,MLP,Class2_Sensitivity,1.0
7,MLP,Class2_Specificity,1.0
7,MLP,Class1_AUC,0.9478619654913729
7,MLP,Class1_F1,0.82
7,MLP,Class1_PPV,0.7192982456140351
7,MLP,Class1_NPV,0.9883720930232558
8,Softmax_LR,Accuracy,0.9039301310043668
8,Softmax_LR,Kappa,0.8476472722874078
8,Softmax_LR,Macro_AUC,0.980398195879245
8,Softmax_LR,Macro_F1,0.8953664799253035
8,Softmax_LR,Weighted_F1,0.9080339559404548
8,Softmax_LR,Macro_Sensitivity,0.9239664082687339
8,Softmax_LR,Macro_Specificity,0.956775508861925
8,Softmax_LR,Class0_Sensitivity,0.8416666666666667
8,Softmax_LR,Class0_Specificity,0.9724770642201835
8,Softmax_LR,Class1_Sensitivity,0.9302325581395349
8,Softmax_LR,Class1_Specificity,0.8978494623655914
8,Softmax_LR,Class2_Sensitivity,1.0
8,Softmax_LR,Class2_Specificity,1.0
8,Softmax_LR,Class1_AUC,0.9633658414603652
8,Softmax_LR,Class1_F1,0.7843137254901961
8,Softmax_LR,Class1_PPV,0.6779661016949152
8,Softmax_LR,Class1_NPV,0.9823529411764705
8,SVM,Accuracy,0.8908296943231441
8,SVM,Kappa,0.8266674740379666
8,SVM,Macro_AUC,0.9766391002588694
8,SVM,Macro_F1,0.8780130359811218
8,SVM,Weighted_F1,0.8975720984214223
8,SVM,Macro_Sensitivity,0.9042694385717641
8,SVM,Macro_Specificity,0.9513991647759035
8,SVM,Class0_Sensitivity,0.8583333333333333
8,SVM,Class0_Specificity,0.9724770642201835
8,SVM,Class1_Sensitivity,0.9302325581395349
8,SVM,Class1_Specificity,0.8817204301075269
8,SVM,Class2_Sensitivity,0.9242424242424242
8,SVM,Class2_Specificity,1.0
8,SVM,Class1_AUC,0.9538634658664665
8,SVM,Class1_F1,0.7619047619047619
8,SVM,Class1_PPV,0.6451612903225806
8,SVM,Class1_NPV,0.9820359281437125
8,Decision_Tree,Accuracy,0.9170305676855895
8,Decision_Tree,Kappa,0.8662424298318423
8,Decision_Tree,Macro_AUC,0.9711542277771278
8,Decision_Tree,Macro_F1,0.905916305916306
8,Decision_Tree,Weighted_F1,0.9193444110474678
8,Decision_Tree,Macro_Sensitivity,0.9223514211886306
8,Decision_Tree,Macro_Specificity,0.9596198743875571
8,Decision_Tree,Class0_Sensitivity,0.8833333333333333
8,Decision_Tree,Class0_Specificity,0.9541284403669725
8,Decision_Tree,Class1_Sensitivity,0.8837209302325582
8,Decision_Tree,Class1_Specificity,0.9247311827956989
8,Decision_Tree,Class2_Sensitivity,1.0
8,Decision_Tree,Class2_Specificity,1.0
8,Decision_Tree,Class1_AUC,0.9462990747686922
8,Decision_Tree,Class1_F1,0.8
8,Decision_Tree,Class1_PPV,0.7307692307692307
8,Decision_Tree,Class1_NPV,0.9717514124293786
8,Random_Forest,Accuracy,0.9039301310043668
8,Random_Forest,Kappa,0.84693443519475
8,Random_Forest,Macro_AUC,0.9733348474733363
8,Random_Forest,Macro_F1,0.8942182890855457
8,Random_Forest,Weighted_F1,0.907679406422692
8,Random_Forest,Macro_Sensitivity,0.9189922480620155
8,Random_Forest,Macro_Specificity,0.9555095195817302
8,Random_Forest,Class0_Sensitivity,0.85
8,Random_Forest,Class0_Specificity,0.963302752293578
8,Random_Forest,Class1_Sensitivity,0.9069767441860465
8,Random_Forest,Class1_Specificity,0.9032258064516129
8,Random_Forest,Class2_Sensitivity,1.0
8,Random_Forest,Class2_Specificity,1.0
8,Random_Forest,Class1_AUC,0.9493623405851463
8,Random_Forest,Class1_F1,0.78
8,Random_Forest,Class1_PPV,0.6842105263157895
8,Random_Forest,Class1_NPV,0.9767441860465116
8,XGBoost,Accuracy,0.9126637554585153
8,XGBoost,Kappa,0.8601953601953602
8,XGBoost,Macro_AUC,0.9826052269948221
8,XGBoost,Macro_F1,0.9027330230337749
8,XGBoost,Weighted_F1,0.9157125502464833
8,XGBoost,Macro_Sensitivity,0.924547803617571
8,XGBoost,Macro_Specificity,0.9590937489724113
8,XGBoost,Class0_Sensitivity,0.8666666666666667
8,XGBoost,Class0_Specificity,0.963302752293578
8,XGBoost,Class1_Sensitivity,0.9069767441860465
8,XGBoost,Class1_Specificity,0.9139784946236559
8,XGBoost,Class2_Sensitivity,1.0
8,XGBoost,Class2_Specificity,1.0
8,XGBoost,Class1_AUC,0.9676169042260566
8,XGBoost,Class1_F1,0.7959183673469388
8,XGBoost,Class1_PPV,0.7090909090909091
8,XGBoost,Class1_NPV,0.9770114942528736
8,LightGBM,Accuracy,0.9126637554585153
8,LightGBM,Kappa,0.8595350548978715
8,LightGBM,Macro_AUC,0.9858289687100674
8,LightGBM,Macro_F1,0.9015700483091788
8,LightGBM,Weighted_F1,0.9153139041832795
8,LightGBM,Macro_Sensitivity,0.9195736434108527
8,LightGBM,Macro_Specificity,0.9578277596922167
8,LightGBM,Class0_Sensitivity,0.875
8,LightGBM,Class0_Specificity,0.9541284403669725
8,LightGBM,Class1_Sensitivity,0.8837209302325582
8,LightGBM,Class1_Specificity,0.9193548387096774
8,LightGBM,Class2_Sensitivity,1.0
8,LightGBM,Class2_Specificity,1.0
8,LightGBM,Class1_AUC,0.9736184046011503
8,LightGBM,Class1_F1,0.7916666666666666
8,LightGBM,Class1_PPV,0.7169811320754716
8,LightGBM,Class1_NPV,0.9715909090909091
8,MLP,Accuracy,0.9126637554585153
8,MLP,Kappa,0.8608494865406817
8,MLP,Macro_AUC,0.9743497036338594
8,MLP,Macro_F1,0.9038348082595871
8,MLP,Weighted_F1,0.9160721876569927
8,MLP,Macro_Sensitivity,0.9295219638242894
8,MLP,Macro_Specificity,0.960359738252606
8,MLP,Class0_Sensitivity,0.8583333333333333
8,MLP,Class0_Specificity,0.9724770642201835
8,MLP,Class1_Sensitivity,0.9302325581395349
8,MLP,Class1_Specificity,0.9086021505376344
8,MLP,Class2_Sensitivity,1.0
8,MLP,Class2_Specificity,1.0
8,MLP,Class1_AUC,0.948737184296074
8,MLP,Class1_F1,0.8
8,MLP,Class1_PPV,0.7017543859649122
8,MLP,Class1_NPV,0.9825581395348837
9,Softmax_LR,Accuracy,0.9082969432314411
9,Softmax_LR,Kappa,0.8521626856036153
9,Softmax_LR,Macro_AUC,0.9736265870749032
9,Softmax_LR,Macro_F1,0.8960127591706538
9,Softmax_LR,Weighted_F1,0.9108543490524644
9,Softmax_LR,Macro_Sensitivity,0.9118217054263565
9,Softmax_LR,Macro_Specificity,0.9547696557166815
9,Softmax_LR,Class0_Sensitivity,0.875
9,Softmax_LR,Class0_Specificity,0.944954128440367
9,Softmax_LR,Class1_Sensitivity,0.8604651162790697
9,Softmax_LR,Class1_Specificity,0.9193548387096774
9,Softmax_LR,Class2_Sensitivity,1.0
9,Softmax_LR,Class2_Specificity,1.0
9,Softmax_LR,Class1_AUC,0.9502375593898474
9,Softmax_LR,Class1_F1,0.7789473684210526
9,Softmax_LR,Class1_PPV,0.7115384615384616
9,Softmax_LR,Class1_NPV,0.9661016949152542
9,SVM,Accuracy,0.9082969432314411
9,SVM,Kappa,0.8511744499118001
9,SVM,Macro_AUC,0.9806432932031299
9,SVM,Macro_F1,0.8917856476297126
9,SVM,Weighted_F1,0.911578103835264
9,SVM,Macro_Sensitivity,0.9027307963354475
9,SVM,Macro_Specificity,0.9547696557166815
9,SVM,Class0_Sensitivity,0.9083333333333333
9,SVM,Class0_Specificity,0.944954128440367
9,SVM,Class1_Sensitivity,0.8604651162790697
9,SVM,Class1_Specificity,0.9193548387096774
9,SVM,Class2_Sensitivity,0.9393939393939394
9,SVM,Class2_Specificity,1.0
9,SVM,Class1_AUC,0.9613653413353338
9,SVM,Class1_F1,0.7789473684210526
9,SVM,Class1_PPV,0.7115384615384616
9,SVM,Class1_NPV,0.9661016949152542
9,Decision_Tree,Accuracy,0.9301310043668122
9,Decision_Tree,Kappa,0.8865564431234132
9,Decision_Tree,Macro_AUC,0.9820343560660808
9,Decision_Tree,Macro_F1,0.9192369627152236
9,Decision_Tree,Weighted_F1,0.9315135848266662
9,Decision_Tree,Macro_Sensitivity,0.9306847545219639
9,Decision_Tree,Macro_Specificity,0.9649962184735786
9,Decision_Tree,Class0_Sensitivity,0.9083333333333333
9,Decision_Tree,Class0_Specificity,0.9541284403669725
9,Decision_Tree,Class1_Sensitivity,0.8837209302325582
9,Decision_Tree,Class1_Specificity,0.9408602150537635
9,Decision_Tree,Class2_Sensitivity,1.0
9,Decision_Tree,Class2_Specificity,1.0
9,Decision_Tree,Class1_AUC,0.9665541385346337
9,Decision_Tree,Class1_F1,0.8260869565217391
9,Decision_Tree,Class1_PPV,0.7755102040816326
9,Decision_Tree,Class1_NPV,0.9722222222222222
9,Random_Forest,Accuracy,0.925764192139738
9,Random_Forest,Kappa,0.8803221740600695
9,Random_Forest,Macro_AUC,0.9838305906751917
9,Random_Forest,Macro_F1,0.9158198526619579
9,Random_Forest,Weighted_F1,0.9278344730424712
9,Random_Forest,Macro_Sensitivity,0.9328811369509044
9,Random_Forest,Macro_Specificity,0.9644700930584328
9,Random_Forest,Class0_Sensitivity,0.8916666666666667
9,Random_Forest,Class0_Specificity,0.963302752293578
9,Random_Forest,Class1_Sensitivity,0.9069767441860465
9,Random_Forest,Class1_Specificity,0.9301075268817204
9,Random_Forest,Class2_Sensitivity,1.0
9,Random_Forest,Class2_Specificity,1.0
9,Random_Forest,Class1_AUC,0.9686171542885722
9,Random_Forest,Class1_F1,0.8210526315789474
9,Random_Forest,Class1_PPV,0.75
9,Random_Forest,Class1_NPV,0.9774011299435028
9,XGBoost,Accuracy,0.9432314410480349
9,XGBoost,Kappa,0.9084816625165237
9,XGBoost,Macro_AUC,0.9880962595388909
9,XGBoost,Macro_F1,0.9356269461532619
9,XGBoost,Weighted_F1,0.9448145970324779
9,XGBoost,Macro_Sensitivity,0.9539405684754522
9,XGBoost,Macro_Specificity,0.9741705304001842
9,XGBoost,Class0_Sensitivity,0.9083333333333333
9,XGBoost,Class0_Specificity,0.981651376146789
9,XGBoost,Class1_Sensitivity,0.9534883720930233
9,XGBoost,Class1_Specificity,0.9408602150537635
9,XGBoost,Class2_Sensitivity,1.0
9,XGBoost,Class2_Specificity,1.0
9,XGBoost,Class1_AUC,0.9777444361090273
9,XGBoost,Class1_F1,0.8631578947368421
9,XGBoost,Class1_PPV,0.7884615384615384
9,XGBoost,Class1_NPV,0.9887005649717514
9,LightGBM,Accuracy,0.9563318777292577
9,LightGBM,Kappa,0.92841512972804
9,LightGBM,Macro_AUC,0.9893213555682498
9,LightGBM,Macro_F1,0.9481156098803157
9,LightGBM,Weighted_F1,0.9566446268860859
9,LightGBM,Macro_Sensitivity,0.9523255813953488
9,LightGBM,Macro_Specificity,0.9770148959258164
9,LightGBM,Class0_Sensitivity,0.95
9,LightGBM,Class0_Specificity,0.963302752293578
9,LightGBM,Class1_Sensitivity,0.9069767441860465
9,LightGBM,Class1_Specificity,0.967741935483871
9,LightGBM,Class2_Sensitivity,1.0
9,LightGBM,Class2_Specificity,1.0
9,LightGBM,Class1_AUC,0.9801200300075019
9,LightGBM,Class1_F1,0.8863636363636364
9,LightGBM,Class1_PPV,0.8666666666666667
9,LightGBM,Class1_NPV,0.9782608695652174
9,MLP,Accuracy,0.9344978165938864
9,MLP,Kappa,0.8938996138996139
9,MLP,Macro_AUC,0.9770685408355146
9,MLP,Macro_F1,0.9247773316719737
9,MLP,Weighted_F1,0.9359790141511801
9,MLP,Macro_Sensitivity,0.9384366925064599
9,MLP,Macro_Specificity,0.9680543224491137
9,MLP,Class0_Sensitivity,0.9083333333333333
9,MLP,Class0_Specificity,0.963302752293578
9,MLP,Class1_Sensitivity,0.9069767441860465
9,MLP,Class1_Specificity,0.9408602150537635
9,MLP,Class2_Sensitivity,1.0
9,MLP,Class2_Specificity,1.0
9,MLP,Class1_AUC,0.953988497124281
9,MLP,Class1_F1,0.8387096774193549
9,MLP,Class1_PPV,0.78
9,MLP,Class1_NPV,0.9776536312849162
10,Softmax_LR,Accuracy,0.9213973799126638
10,Softmax_LR,Kappa,0.8729816344139036
10,Softmax_LR,Macro_AUC,0.9717181971333811
10,Softmax_LR,Macro_F1,0.9103081438004402
